,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
31,Wyndham Clark,4,3,4,3,4,3,4,4,5,3,3,3,5,4,4,3,3,6,4,3,4,3,4,4,3,5,5,4,3,4,4,4,3,5,4,5,4,2,4,4,5,4,3,3,5,4,3,4,4,4,3,5,4,5,4,3,5,4,4,5,3,3,5,4,3,3,4,4,3,5,4,5
32,Kevin Tway,4,3,4,5,3,4,5,4,4,4,3,3,4,5,3,3,4,5,4,3,4,4,4,4,3,3,5,3,3,4,4,4,3,5,4,5,5,3,3,4,4,4,3,4,4,5,3,4,5,3,3,4,4,4,5,3,4,4,5,4,3,4,5,3,3,3,4,4,4,5,5,4
33,Andrew Putnam,4,3,4,5,3,5,5,4,5,4,3,4,3,5,4,3,4,4,4,3,3,4,4,3,3,4,4,4,3,4,5,4,3,5,4,5,4,3,4,4,4,3,3,3,4,4,3,3,4,4,3,5,4,4,4,2,4,4,3,5,4,4,4,4,3,4,5,4,4,5,5,5
34,Webb Simpson,4,4,3,3,3,4,4,4,5,4,3,4,4,4,3,5,4,5,4,2,4,4,4,3,4,3,5,4,4,4,4,5,4,3,5,5,4,3,3,5,5,4,3,3,4,3,3,3,4,3,3,4,3,5,5,3,4,4,5,5,4,3,4,4,3,5,4,4,3,6,4,4
35,Taylor Pendrith,4,3,4,4,5,3,4,4,4,3,3,4,4,4,4,4,5,5,4,3,4,4,4,3,3,4,5,3,3,4,4,5,4,4,3,4,4,4,4,5,4,4,3,3,5,4,3,4,5,4,3,4,4,4,4,3,4,4,4,4,3,3,5,4,3,4,4,5,3,5,4,5
36,Nick Hardy,3,2,4,4,4,3,5,3,5,4,3,4,4,4,4,4,5,4,4,3,5,4,4,4,2,3,5,4,3,5,4,5,3,5,4,5,4,2,4,4,5,3,3,3,5,4,3,4,3,4,3,5,4,5,4,3,4,5,5,4,3,5,4,4,3,4,4,4,3,4,4,5
37,Matt Kuchar,4,3,3,5,4,4,3,4,4,4,3,4,3,4,4,5,4,5,3,2,3,4,4,4,4,3,4,4,3,4,4,5,4,3,4,4,4,4,3,4,3,4,3,4,5,4,3,4,4,5,5,5,3,5,4,3,4,4,5,4,4,4,4,6,3,3,4,3,4,4,4,6
38,Aaron Baddeley,4,3,3,5,4,3,5,5,5,5,4,3,3,5,3,3,3,5,3,3,3,5,5,3,3,4,5,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,4,3,3,4,3,4,5,3,3,4,4,5,4,4,5,4,5,4,3,3,5,4,4,4,4,4,3,6,4,4
39,Tom Hoge,4,3,4,4,4,5,3,4,4,4,3,3,4,4,3,5,5,5,3,2,4,4,4,3,4,3,4,4,2,4,4,5,3,4,4,5,4,3,4,4,4,4,3,3,4,4,3,5,4,4,3,5,4,4,4,3,6,4,5,4,3,4,6,4,3,4,3,4,3,5,5,5
40,Phil Mickelson,4,3,3,4,4,3,4,3,5,4,4,4,4,4,5,3,4,5,4,3,4,4,4,4,4,3,4,4,2,4,4,4,4,4,4,5,3,3,4,4,5,4,4,4,4,4,3,5,3,3,2,4,3,5,4,4,4,4,4,4,4,4,5,4,4,4,5,4,3,5,4,5
41,Brendan Steele,4,3,3,4,5,3,2,4,5,4,4,4,5,4,3,5,3,5,4,3,5,6,4,3,4,3,4,4,3,4,4,5,4,3,4,4,4,3,4,5,5,3,3,4,4,4,3,4,5,4,3,6,4,4,4,3,4,4,4,5,3,4,4,4,3,4,4,4,3,4,4,4
42,Paul Barjon,4,3,3,4,5,5,3,3,5,3,3,5,4,4,3,5,3,5,4,3,4,4,4,2,4,5,4,4,3,5,4,5,4,3,4,5,4,4,4,3,4,4,4,4,4,4,3,4,5,4,3,5,4,4,4,3,4,4,4,4,2,4,7,4,2,5,3,3,3,5,4,5
43,Joseph Bramlett,3,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,5,5,4,3,4,4,3,3,4,4,4,4,4,4,5,4,3,3,5,5,4,3,4,4,6,4,3,3,5,4,3,4,5,4,3,4,3,5,4,3,4,4,5,4,2,4,5,5,4,4,4,4,3,4,3,5
44,Jim Herman,4,3,4,4,5,4,3,4,6,4,3,3,4,4,3,4,3,5,4,3,4,5,4,2,5,4,4,4,4,4,4,4,5,2,4,5,4,2,3,4,5,5,3,4,4,4,3,4,5,3,3,5,4,5,4,3,4,4,5,5,3,4,5,3,3,4,4,4,3,4,4,5
45,Jason Dufner,3,3,4,4,3,4,5,4,5,4,3,3,4,5,3,3,3,4,4,3,4,4,4,3,4,5,4,5,2,4,5,4,3,4,4,6,4,3,4,4,5,3,3,4,5,4,3,4,4,3,4,5,4,4,5,3,5,4,4,4,3,4,5,4,3,4,4,3,3,5,4,6
46,Peter Uihlein,4,3,3,3,4,4,3,3,5,4,3,4,5,4,3,4,4,5,4,3,4,4,3,5,4,5,4,5,4,4,4,4,4,3,4,5,4,3,6,4,7,4,4,4,4,4,3,3,5,3,3,5,4,5,3,2,4,4,4,4,3,4,5,3,2,3,5,4,3,5,5,4
47,Sung Kang,3,3,3,4,5,5,3,3,4,3,4,4,5,4,4,4,4,5,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,4,3,3,4,6,3,2,4,5,4,4,4,4,4,3,5,4,4,3,3,5,4,5,3,3,4,4,4,3,5,4,5,3,5,5,4
48,Dylan Wu,4,3,4,4,4,3,4,4,5,4,3,4,5,4,2,5,3,5,4,2,4,4,3,3,5,4,5,4,3,4,4,5,4,3,4,5,4,4,4,4,4,4,3,3,4,4,4,4,4,5,2,5,4,4,3,4,5,4,5,4,3,4,4,4,3,4,4,5,4,5,4,4
49,Sahith Theegala,3,3,4,4,5,4,3,3,6,4,3,3,4,4,3,4,4,5,4,3,5,4,4,3,5,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,5,4,3,4,4,4,2,4,4,5,4,3,4,4,5,4,3,4,5,4,3,4,5,6,3,4,5,5
50,Chase Seiffert,4,3,4,5,4,3,6,4,4,3,3,4,5,5,4,3,4,5,4,3,4,4,4,3,4,3,5,4,2,4,4,3,3,5,4,4,4,3,4,4,4,5,4,3,5,6,3,5,4,5,3,6,3,5,3,2,5,4,5,4,3,3,6,4,3,5,3,4,3,4,4,3
