,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
68,Brandon Wu,5,5,3,4,3,5,3,4,4,3,4,4,4,4,4,5,3,4,4,4,4,3,5,4,4,3,4,5,5,3,3,3,3,4,4,4,4,5,5,3,5,6,6,2,4,5,4,4,5,5,3,5,5,4,5,5,5,4,4,4,6,4,4,5,4,3,4,5,6,3,4,5
69,Ryan Moore,4,4,4,3,5,5,6,3,4,4,5,4,4,3,5,3,4,4,4,5,4,4,5,4,3,5,4,4,3,4,3,5,4,4,3,4,5,4,4,3,5,4,5,3,4,5,5,3,6,4,5,3,5,5,4,4,4,3,6,4,6,4,3,5,6,3,5,3,5,3,5,6
70,Sam Ryder,4,5,3,5,5,4,3,4,4,4,4,4,4,5,4,4,3,4,4,4,5,2,5,4,4,4,6,4,6,3,4,4,5,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Matt Fitzpatrick,4,5,5,3,5,4,5,3,4,4,5,3,4,4,4,3,5,4,4,3,4,3,5,4,6,4,4,5,5,3,3,4,4,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Charley Hoffman,4,5,3,5,4,4,4,5,3,4,5,4,3,5,4,5,3,4,4,5,5,3,6,4,4,3,3,6,4,3,4,4,4,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Kurt Kitayama,5,5,3,5,4,4,3,4,3,4,4,7,3,5,4,5,3,4,4,4,3,3,5,4,4,3,3,3,4,4,4,4,6,4,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Danny Lee,3,5,3,4,5,4,5,3,4,4,4,3,4,3,5,4,5,5,4,4,4,3,5,4,5,3,4,5,5,3,4,5,5,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Anirban Lahiri,4,4,3,3,4,4,4,4,6,4,4,4,3,5,4,5,4,5,4,4,4,3,6,4,5,2,4,4,5,4,4,4,5,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,William McGirt,4,4,5,3,5,3,4,3,4,3,5,3,3,3,5,4,4,4,4,4,4,4,5,6,6,4,4,5,5,3,4,4,4,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Luke Donald,5,3,3,3,5,4,4,3,4,5,5,3,4,4,4,3,4,4,3,5,7,2,5,4,4,2,4,4,7,3,4,5,5,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Robert Streb,4,4,4,4,4,4,4,3,5,4,4,3,5,3,5,3,4,4,5,4,4,4,5,4,4,5,4,4,6,4,3,4,4,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Rafa Cabrera Bello,4,5,3,4,4,6,2,5,4,4,4,4,4,5,4,5,3,4,4,4,5,3,4,4,5,4,4,5,6,2,4,3,4,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Erik van Rooyen,4,5,2,4,5,5,3,4,7,4,5,5,3,4,4,4,3,4,4,4,5,3,5,4,5,4,4,4,4,3,4,3,4,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Alex Noren,5,5,4,4,6,4,3,5,3,4,4,5,3,4,3,5,4,4,4,4,5,3,5,4,4,3,4,5,4,3,4,5,5,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Matthew Wolff,5,6,4,4,5,4,4,3,4,4,5,3,3,4,5,3,5,4,4,5,4,2,5,4,4,2,3,5,5,4,4,5,6,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Collin Morikawa,4,5,3,4,5,4,2,4,4,4,4,4,3,5,4,5,3,4,4,4,4,4,4,4,5,5,5,4,5,5,3,4,5,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Seamus Power,4,4,4,3,5,4,5,2,4,5,5,4,4,3,4,5,3,4,4,5,4,3,4,5,5,3,4,5,5,3,4,5,5,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Kevin Streelman,6,4,4,3,5,4,5,4,5,4,5,3,4,4,4,4,5,4,4,5,4,2,5,4,3,3,4,5,6,3,4,3,5,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Gary Woodland,4,5,4,4,4,5,2,4,3,5,4,4,4,4,4,5,3,5,4,4,4,3,6,4,6,4,4,4,5,3,4,4,6,2,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Patrick Rodgers,5,4,4,3,5,4,5,3,4,5,5,2,4,4,5,3,4,4,4,4,4,3,5,4,5,3,5,5,5,3,5,4,5,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Marc Leishman,5,4,4,3,4,3,5,3,7,4,4,3,4,3,7,3,4,4,5,4,4,4,5,3,5,3,5,4,5,3,4,4,5,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
