,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
55,Preston Stanley,5,4,4,3,4,4,4,5,4,4,4,4,3,4,5,3,4,4,3,4,3,4,4,4,3,4,5,4,3,3,4,3,4,3,4,5,4,4,3,4,4,4,3,3,3,5,4,3,4,4,4,3,3,3,4,5,4,3,4,6,3,5,3,5,4,3,3,4,4,4,5,4
56,Tommy Gainey,4,4,3,5,5,4,3,4,3,3,4,3,3,4,4,4,4,4,3,4,3,5,3,3,4,3,5,5,3,3,4,4,4,2,6,5,3,5,3,4,4,4,3,3,4,5,3,3,4,4,3,3,5,3,5,5,3,3,5,5,3,4,5,5,3,3,4,3,4,4,6,4
57,Curtis Thompson,4,3,3,5,4,3,2,4,4,5,4,3,4,4,4,3,4,4,6,4,3,5,4,4,3,4,3,3,4,3,4,3,3,3,4,4,4,4,2,3,4,3,4,4,4,5,4,3,4,4,3,5,4,4,4,4,3,4,4,6,4,4,5,6,3,3,5,4,3,3,4,6
58,Michael Thompson,4,4,4,4,4,4,2,4,5,4,4,2,3,4,5,4,5,4,5,4,2,5,4,4,2,6,4,3,4,3,3,5,3,2,5,4,4,4,2,3,4,3,3,3,4,6,4,2,4,3,4,3,5,4,4,4,3,4,4,5,3,4,6,5,4,3,6,3,5,3,5,4
59,Sam Ryder,4,5,3,4,4,3,3,4,4,4,4,3,4,6,4,3,5,4,5,4,3,4,4,4,3,5,4,4,4,3,4,3,4,3,4,3,4,4,3,3,4,4,3,4,4,5,3,4,4,4,4,3,5,5,3,5,3,4,3,4,2,4,4,5,5,3,5,4,4,4,4,4
60,Zach Johnson,3,5,3,3,4,3,2,5,4,5,4,3,4,6,4,3,4,4,5,4,4,4,3,3,3,4,4,5,4,3,4,4,4,3,4,4,3,4,3,3,4,4,4,4,4,4,5,4,4,3,4,3,3,4,4,5,3,6,4,3,3,4,5,5,4,3,5,4,5,3,4,4
61,Kramer Hickok,5,5,3,4,4,4,3,3,4,4,5,3,4,5,3,3,5,4,4,5,2,4,4,4,2,4,4,4,4,4,4,3,4,3,6,3,4,4,4,3,4,3,4,3,4,5,5,3,4,3,4,3,3,5,4,3,3,4,4,4,4,4,5,5,5,3,4,4,5,4,4,5
62,Martin Trainer,4,4,3,4,4,3,3,5,5,4,5,2,3,4,3,3,4,4,3,5,3,5,4,4,4,4,4,5,3,3,4,3,5,3,4,4,4,4,3,4,4,4,5,4,4,5,4,3,5,4,4,4,5,5,4,5,3,4,4,3,3,5,4,4,4,3,4,3,5,3,5,4
63,Rory Sabbatini,4,4,3,4,4,4,3,3,4,5,4,4,4,5,4,3,4,4,5,4,4,3,4,5,3,4,4,3,5,2,3,4,3,3,5,4,4,5,2,4,4,4,4,4,3,6,4,4,5,3,4,3,4,5,4,3,3,3,5,5,3,4,4,5,4,3,4,3,6,3,5,5
64,Brandon Hagy,4,4,4,4,4,4,3,4,4,4,4,2,3,4,4,4,6,4,5,4,2,4,3,4,3,5,3,4,5,3,3,4,4,3,5,5,4,4,3,4,3,4,3,4,4,5,5,3,4,3,4,3,5,3,5,5,3,5,4,4,2,4,4,5,5,2,5,4,5,4,5,4
65,Seth Reeves,5,4,2,4,4,4,3,4,5,4,4,3,3,4,4,3,4,4,5,4,3,4,4,3,3,4,4,5,4,3,4,4,4,3,3,5,5,4,3,4,4,4,3,3,4,5,4,3,4,3,3,3,5,3,4,4,3,4,4,4,4,4,4,5,6,2,4,5,4,5,8,5
66,James Hahn,4,5,3,3,4,4,4,5,3,3,4,3,4,5,3,3,4,4,4,3,3,4,4,5,3,5,6,4,4,3,3,4,4,3,4,4,4,5,4,4,5,5,3,5,4,5,4,3,4,4,3,3,6,4,4,5,4,3,5,5,3,4,4,6,3,3,5,3,3,3,4,4
67,Omar Uresti,6,4,4,4,3,4,3,4,4,5,5,3,4,4,4,3,4,4,4,5,2,4,4,4,2,4,5,5,4,3,3,3,4,3,4,4,4,5,3,4,5,4,2,3,4,6,6,3,4,3,4,4,5,4,4,6,3,4,4,5,3,4,4,5,4,3,4,3,5,3,4,4
68,Ricky Barnes,5,3,3,5,3,4,3,4,4,4,4,3,3,3,5,3,4,3,4,5,3,3,4,4,3,4,4,4,3,4,4,5,4,4,5,5,4,5,3,4,4,4,3,4,5,5,4,3,4,3,4,3,5,3,4,6,4,4,5,5,3,3,5,4,5,4,4,3,4,3,6,5
