,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
50,Joohyung Kim,4,4,3,4,4,4,3,3,3,4,3,4,4,5,3,5,5,4,4,3,4,4,6,4,4,3,5,3,3,4,4,4,4,4,5,3,4,3,4,5,5,4,4,3,3,5,3,4,4,4,4,5,4,4,4,4,4,4,5,3,4,3,3,5,3,4,4,5,4,4,5,3
51,Filippo Celli,4,4,4,5,4,4,4,3,4,5,4,3,4,4,5,4,6,3,4,4,4,4,4,4,4,3,3,4,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,4,4,4,4,6,3,4,5,3,4,5,5,4,4,3,5,3,3,4,4,4,4,3,4,4,5,3
52,Joaquin Niemann,3,4,4,4,5,5,4,3,4,3,3,3,4,5,4,3,4,4,4,6,4,4,4,4,4,4,3,4,3,5,4,4,4,5,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,6,4,6,5,4,4,4,4,4,4,3,4,3,5,3,3,3,4,4,4,4,5,3
53,Danny Willett,4,3,4,5,4,4,3,3,4,3,3,6,4,4,4,5,4,2,4,4,4,4,4,5,4,4,4,3,3,4,4,6,4,3,5,4,4,4,4,4,4,4,3,4,4,3,3,4,5,8,4,4,4,3,3,4,5,5,4,3,4,3,3,4,3,4,5,4,4,3,4,4
54,Robert Dinwiddie,3,4,4,4,4,3,4,3,4,3,3,4,4,5,3,5,4,3,4,5,4,5,5,4,3,4,4,5,3,4,5,6,4,4,4,4,4,5,5,4,4,4,4,3,3,4,3,4,3,5,4,4,5,3,5,4,3,4,4,4,4,3,3,4,3,4,4,4,4,3,5,4
55,Lars Van Meijel,4,5,4,4,5,4,4,3,5,4,3,4,4,5,4,4,5,3,4,4,4,4,5,4,4,3,3,4,3,3,4,5,5,4,4,3,4,4,3,5,4,4,4,3,4,3,3,4,4,4,4,5,5,4,4,5,4,4,3,4,4,2,4,4,3,4,5,4,4,3,5,3
56,Justin Thomas,4,4,4,4,4,4,4,3,3,4,3,4,4,5,4,4,6,4,5,4,4,4,3,4,4,4,4,3,3,3,4,4,5,4,4,4,4,3,4,5,5,4,4,3,4,5,4,5,4,5,3,4,3,3,5,3,4,5,3,3,4,2,4,4,3,4,4,7,4,3,5,3
57,Paul Casey,4,4,3,4,4,3,4,2,4,4,4,4,4,5,5,4,5,4,4,3,4,4,4,3,4,3,4,4,3,5,5,4,4,5,6,3,4,4,3,4,4,4,3,3,3,5,4,4,4,4,4,5,5,4,4,4,3,3,4,5,4,3,4,4,3,4,4,4,3,5,6,3
58,Jason Scrivener,4,5,4,5,5,4,4,3,3,4,3,3,5,5,4,3,4,4,4,4,4,4,4,5,4,3,3,5,3,4,4,4,4,4,5,3,4,3,3,4,5,4,4,3,3,4,3,3,4,7,4,4,5,4,4,5,4,4,5,4,4,3,3,3,3,3,4,5,4,4,4,4
59,Brad Kennedy,3,4,3,4,4,3,4,4,5,3,2,5,5,4,4,4,4,3,4,4,5,4,4,5,3,3,4,3,3,4,4,5,4,5,4,4,4,4,5,5,5,4,3,3,3,4,3,4,5,5,4,4,4,3,4,4,4,5,5,3,4,2,4,4,3,3,5,5,3,5,5,4
60,Nicolai Hojgaard,4,6,4,4,4,3,4,3,3,4,3,4,5,5,4,4,5,4,4,3,4,4,4,4,4,2,3,4,3,4,4,5,3,4,5,3,4,4,4,5,5,5,4,3,3,3,5,3,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,3,4,4,4,3,6,4,6,4
61,Cameron Tringale,3,4,3,4,5,3,4,3,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,5,4,3,5,4,4,4,5,3,3,3,4,3,4,5,5,4,4,6,5,3,4,3,4,5,4,4,3,3,3,3,4,3,5,4,4,7,3
62,Sebastián Muñoz,4,4,4,5,4,4,3,3,4,4,4,3,4,7,5,4,4,3,5,4,4,4,5,4,4,2,4,4,3,3,4,4,5,4,4,4,4,4,4,4,5,4,5,3,3,3,3,4,4,5,4,4,4,4,4,4,3,5,5,3,4,3,3,4,3,4,3,6,4,4,4,4
63,John Parry,3,5,4,4,5,4,4,3,4,4,3,3,5,3,4,4,3,4,4,4,3,4,5,5,4,3,5,3,3,4,5,6,4,4,4,4,4,4,4,4,6,4,3,2,3,3,4,5,4,4,4,4,5,3,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,6,4
64,David Carey,3,4,4,5,5,3,4,4,3,5,3,4,4,5,4,4,5,3,4,3,4,4,5,5,3,3,3,4,2,3,3,5,4,4,4,4,5,4,3,4,4,5,4,3,3,4,4,4,4,4,4,5,6,3,5,3,4,4,4,4,4,3,3,4,3,5,4,6,4,4,6,3
65,Ian Poulter,4,4,4,4,5,3,4,3,2,4,4,3,4,6,4,4,4,3,3,5,3,4,5,4,4,3,3,5,4,3,4,5,4,5,4,4,3,4,4,3,5,4,3,4,3,5,4,4,4,4,4,4,5,3,4,4,4,4,5,4,3,2,4,4,4,5,4,5,4,4,6,4
66,Russell Henley,4,4,4,5,5,5,4,2,4,4,3,4,4,3,4,4,4,3,5,4,4,4,5,3,4,3,4,3,4,4,4,5,5,4,4,3,3,4,4,4,4,4,3,3,3,4,3,4,4,5,5,4,4,3,4,4,5,5,6,3,4,3,3,4,3,5,3,5,5,5,4,4
67,Hideki Matsuyama,4,4,5,4,4,4,4,2,4,4,3,3,5,5,4,4,5,3,3,4,3,4,5,4,4,3,4,4,3,4,5,5,4,5,5,3,4,4,4,5,5,7,3,3,3,4,4,4,4,7,4,4,4,3,4,4,3,4,4,3,4,3,4,3,3,3,5,4,4,4,5,3
68,Sergio Garcia,4,4,4,5,5,4,4,3,4,4,3,3,4,5,5,4,7,3,4,4,4,4,4,4,3,3,2,4,2,3,4,4,4,4,5,4,4,3,3,4,7,4,4,4,3,4,3,3,4,5,5,3,4,5,4,3,4,4,4,4,4,4,5,4,3,5,4,6,3,3,6,3
69,Christiaan Bezuidenhout,3,4,3,5,4,5,4,3,3,4,3,5,6,6,5,4,3,3,4,5,4,4,5,4,4,2,3,4,3,4,4,4,4,5,5,3,3,4,4,4,4,3,4,3,3,3,3,4,5,5,4,4,4,4,4,5,4,4,6,4,4,3,4,3,3,4,4,6,4,4,4,4
