,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
43,John Huh,4,3,5,3,4,4,4,4,4,3,4,5,3,3,4,3,3,4,4,4,4,4,4,5,3,4,3,5,3,5,2,4,4,4,3,5,4,4,5,5,4,5,4,4,3,4,3,4,3,5,4,4,3,5,4,4,4,4,3,4,4,5,3,4,3,5,3,4,3,4,3,4
44,Robert Garrigus,4,3,5,4,2,4,4,4,2,6,3,4,2,5,4,4,3,5,4,2,6,3,6,4,4,3,4,4,4,5,4,3,5,4,4,3,5,3,5,3,5,4,4,4,4,4,3,4,4,3,4,3,4,3,4,4,4,4,3,5,4,4,3,3,5,4,3,5,4,3,3,4
45,Brian Stuard,4,3,5,3,5,4,5,3,4,4,4,5,5,3,5,3,4,2,4,5,3,5,3,4,3,4,3,4,2,4,3,5,3,4,4,5,4,4,5,3,5,3,4,3,5,4,4,4,4,3,5,3,4,3,4,4,4,4,3,5,3,4,3,4,3,5,3,4,4,4,3,5
46,Abraham Ancer,5,3,4,6,3,4,4,4,3,4,3,4,3,4,4,5,3,5,4,4,4,3,4,4,4,4,5,4,4,3,4,3,5,3,4,3,4,3,4,2,4,4,4,3,6,3,4,5,4,3,4,5,3,3,3,5,4,4,3,4,3,4,3,4,5,5,3,5,4,4,3,4
47,Alvaro Ortiz,3,4,3,4,3,4,3,4,3,5,3,4,4,5,4,4,3,5,5,2,5,4,5,4,4,3,5,3,3,4,4,2,4,3,6,3,4,3,4,4,3,4,3,4,2,4,3,5,3,4,4,5,3,8,4,4,4,5,3,5,3,5,3,4,3,5,4,4,4,5,2,4
48,Brandon Hagy,5,3,3,3,4,5,4,3,4,4,4,4,4,3,4,3,3,3,4,3,4,4,3,5,4,4,3,4,2,4,3,5,4,4,3,4,4,4,3,4,3,6,4,4,3,5,3,5,3,5,3,4,3,5,4,3,4,4,2,4,3,6,4,5,3,5,4,5,5,5,4,4
49,Patrick Reed,3,3,5,4,4,4,5,3,4,4,3,4,4,3,4,3,4,3,4,3,4,4,3,5,3,5,2,4,3,4,4,4,4,3,2,5,4,4,4,4,3,5,4,4,3,5,3,4,4,4,4,4,3,4,4,4,4,4,3,5,4,4,2,4,4,5,4,5,4,5,5,5
50,Tommy Gainey,4,3,5,2,5,3,5,2,4,4,4,4,5,3,5,3,5,3,4,4,4,4,3,5,5,5,3,4,3,4,3,4,3,5,3,5,4,3,5,3,4,4,4,4,4,3,4,4,6,4,5,3,5,3,4,4,4,4,4,5,3,4,3,4,2,4,3,5,4,4,3,3
51,David Skinns,4,3,4,2,5,4,3,4,4,4,4,3,4,3,5,4,6,3,4,5,4,4,3,4,3,5,4,4,2,4,3,5,4,4,3,4,4,3,5,3,4,5,5,3,4,5,4,4,5,3,6,2,6,3,4,4,4,4,2,5,3,4,3,4,3,5,2,4,3,5,3,5
52,Mark Hubbard,4,4,4,5,2,5,4,4,3,4,3,3,3,3,4,5,3,5,4,5,5,2,5,4,4,3,4,5,5,4,3,3,5,3,5,2,4,3,5,3,4,4,5,3,6,5,4,4,4,3,4,4,3,3,3,4,4,4,2,5,2,6,3,6,3,5,3,4,4,4,3,4
53,Carlos Ortiz,3,4,4,5,3,4,3,4,3,5,4,5,3,4,4,5,3,4,4,3,5,3,5,3,4,3,4,4,4,4,4,3,5,4,4,3,5,3,5,3,4,4,3,3,5,4,3,5,4,3,5,2,6,4,5,4,3,4,3,4,5,4,3,4,3,5,2,6,4,3,3,4
54,Sung Kang,4,3,5,3,5,4,5,3,4,4,3,4,4,3,4,4,4,2,5,4,3,4,3,5,2,4,4,4,3,5,3,5,4,5,5,4,4,3,4,3,5,4,4,3,4,3,4,4,5,4,3,4,5,3,5,5,3,3,4,4,4,4,3,5,3,4,3,4,4,4,3,5
55,Lee Hodges,4,4,4,4,3,5,3,4,2,4,3,5,3,4,4,4,3,5,5,3,5,3,3,4,4,4,5,4,4,3,4,3,5,4,5,4,4,2,5,3,5,4,4,3,5,3,5,4,4,3,4,4,4,3,4,4,4,4,3,6,3,4,4,4,2,5,3,4,5,3,3,5
56,Turk Pettit,4,5,4,4,3,4,3,5,3,6,3,5,3,4,4,5,3,4,4,3,4,3,5,3,4,3,4,4,4,4,5,3,5,3,3,3,4,3,5,3,4,4,4,3,4,4,5,5,5,3,4,3,4,3,4,4,4,4,4,5,3,3,3,4,2,5,3,5,4,5,3,5
57,Scott Brown,4,4,4,4,3,3,3,3,3,6,3,4,3,4,3,4,3,4,5,3,5,2,4,4,5,3,4,4,4,5,4,3,4,3,4,3,6,4,4,4,4,4,4,4,3,4,3,4,3,3,4,6,5,4,6,4,3,3,2,4,3,5,3,4,3,4,3,5,4,5,4,7
58,Matt Jones,4,3,5,3,5,4,4,3,5,6,4,4,4,3,4,3,4,3,4,5,3,4,3,5,3,4,3,5,2,5,3,5,3,4,4,4,4,4,4,3,5,4,4,3,4,3,4,3,3,4,6,4,5,3,5,4,4,3,3,5,3,4,3,4,3,5,3,5,5,4,3,4
59,Bill Haas,6,4,5,2,4,3,4,3,5,4,4,4,4,3,6,3,4,2,4,3,4,4,3,4,4,4,4,4,6,4,3,4,4,4,3,4,4,3,4,3,5,4,4,3,4,4,3,3,4,3,4,4,3,3,5,4,5,4,3,5,4,4,3,5,3,6,3,6,4,4,2,5
60,Callum Tarren,4,4,4,5,3,4,3,7,2,5,3,4,3,4,4,5,5,4,5,3,5,3,5,3,4,3,4,4,3,3,4,2,5,3,4,4,4,3,5,3,5,3,5,3,5,3,4,5,4,2,6,4,4,4,4,4,3,5,3,5,3,5,3,3,3,4,3,4,5,4,3,5
61,Hayden Buckley,4,4,4,3,4,3,4,4,5,4,3,4,4,3,4,3,4,2,4,4,4,4,3,6,3,5,4,4,3,4,3,4,4,5,4,5,4,3,4,3,4,4,4,3,5,5,3,4,4,3,5,4,4,3,4,3,4,4,3,5,4,5,3,4,3,5,4,6,6,3,3,4
62,Kiradech Aphibarnrat,6,5,4,4,1,5,4,4,2,4,3,5,2,5,4,5,3,4,4,3,4,3,5,3,4,3,4,4,4,5,4,2,4,3,4,3,4,4,4,4,2,4,4,4,3,4,4,5,3,4,5,6,3,4,4,4,4,5,3,4,4,6,3,5,3,5,3,4,4,5,3,5
63,Justin Lower,4,4,4,4,3,4,4,3,3,5,3,4,3,4,4,5,5,4,5,3,4,3,5,5,5,3,5,4,3,3,4,3,5,2,5,3,4,3,4,3,5,4,4,3,5,3,3,4,5,3,5,4,4,3,4,4,4,4,3,5,4,4,4,4,3,5,3,5,5,4,3,5
64,Brendon Todd,4,3,5,2,5,4,4,3,4,4,3,4,3,2,4,3,4,3,4,4,5,4,3,5,3,5,2,4,3,5,4,6,3,5,4,5,4,3,5,2,4,4,5,4,5,4,4,4,4,3,5,4,4,3,4,4,4,5,2,6,3,5,3,5,3,4,3,5,4,5,3,5
