,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
69,Shane Lowry,4,3,5,4,3,3,3,5,3,4,3,4,4,4,3,5,3,6,4,3,4,4,4,4,4,4,3,4,3,4,6,4,3,5,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Russell Knox,4,3,5,5,5,2,5,4,5,4,2,5,4,4,4,3,4,5,5,3,4,3,4,4,3,5,3,4,4,3,4,4,3,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,James Hahn,5,3,5,4,5,3,5,4,5,4,3,5,4,4,4,3,5,5,3,3,4,4,4,4,3,4,3,4,3,4,4,3,3,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Ian Poulter,4,3,4,4,4,4,3,5,3,4,4,4,4,4,3,6,4,4,4,3,4,4,3,4,4,5,3,4,4,4,4,5,3,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Tyler McCumber,4,2,4,4,5,5,3,5,4,3,3,3,4,4,3,5,4,3,4,3,4,4,4,5,3,5,3,4,3,5,4,5,3,5,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Paul Barjon,4,3,4,3,4,3,7,4,4,4,4,5,5,3,5,4,5,3,4,2,4,4,3,4,2,4,3,5,3,5,4,5,3,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Kyle Stanley,4,4,5,5,4,4,4,5,3,4,3,4,4,4,3,5,4,4,3,3,4,5,4,3,4,5,4,5,3,4,4,4,2,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Jason Dufner,4,2,5,4,4,4,3,5,3,4,2,4,3,4,3,5,3,4,4,4,5,5,3,4,3,4,4,4,4,4,5,5,4,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Peter Uihlein,5,3,4,4,4,4,3,4,3,4,3,4,3,4,3,7,4,4,4,3,5,4,4,4,3,5,3,4,2,5,4,4,4,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Tony Finau,4,3,4,4,3,5,2,5,2,4,4,5,4,4,3,5,4,4,5,2,4,4,4,4,4,6,2,4,3,4,5,6,3,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Sepp Straka,4,3,5,4,4,4,3,4,3,4,3,5,4,3,4,4,4,5,4,2,4,5,4,5,3,5,3,4,3,4,5,5,3,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
