,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
19,Kevin Streelman,4,4,4,4,4,3,5,3,5,4,5,5,3,3,4,3,3,5,4,4,5,3,4,4,4,3,4,4,4,4,4,5,3,4,4,4,4,4,4,5,2,4,3,4,4,5,4,4,4,3,3,3,3,5,4,4,5,4,3,4,3,3,4,4,5,4,4,4,3,4,3,5
20,Billy Horschel,4,4,4,3,4,3,4,3,5,4,4,4,4,3,4,3,4,4,4,5,3,5,4,4,5,5,4,4,4,4,4,4,4,4,2,5,4,4,4,4,3,4,3,4,4,5,4,4,4,4,2,3,3,5,4,3,4,5,3,5,3,4,4,4,4,4,4,5,3,4,3,4
21,Beau Hossler,4,4,5,4,3,3,4,5,4,3,4,4,5,3,3,4,3,4,6,4,3,4,4,3,3,4,5,3,4,4,5,2,3,3,4,5,4,4,5,4,3,4,4,4,5,4,4,4,4,3,3,4,3,5,4,4,5,4,3,4,3,3,4,4,4,5,4,4,5,4,3,4
22,Dylan Frittelli,4,4,4,4,4,3,4,3,4,4,3,4,5,3,5,2,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,5,3,4,3,5,4,4,4,4,3,4,3,4,4,4,4,4,3,4,3,5,4,5,4,5,5,5,3,4,4,4,5,4,3,3,5,4,4,4,3,3
23,Martin Contini,4,4,4,4,4,4,3,4,4,4,3,4,5,4,2,4,3,4,4,4,3,4,4,4,4,6,4,3,4,5,3,3,5,3,4,3,3,4,4,4,2,4,3,4,5,5,5,4,4,4,3,4,3,5,4,3,5,3,2,5,4,5,4,4,4,4,5,5,3,4,3,5
24,Christiaan Bezuidenhout,4,4,3,4,4,3,4,3,5,4,4,5,4,4,3,3,5,3,4,4,5,4,3,5,3,4,4,4,4,4,4,4,3,4,3,5,4,5,5,4,3,4,3,4,4,4,4,4,4,4,3,5,5,6,4,4,5,4,3,4,3,3,4,4,3,4,4,4,2,4,3,4
25,Bill Haas,4,5,4,4,4,4,3,4,4,4,4,4,4,3,3,4,3,5,4,4,4,4,4,3,5,3,5,4,4,6,5,3,4,3,3,4,4,4,4,3,3,5,4,4,4,4,4,4,4,4,5,4,3,4,4,4,4,5,2,4,3,3,4,4,4,4,4,5,3,4,3,4
26,Taylor Pendrith,4,4,5,5,3,4,3,4,4,3,4,4,4,3,2,4,4,5,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,3,4,4,4,4,7,4,2,4,4,6,4,4,5,5,3,4,3,4,3,4,4,4,5,4,3,4,2,4,3,5,4,4,4,4,3,4,4,4
27,Matthew NeSmith,4,5,5,5,4,3,4,3,5,4,3,4,4,3,4,3,4,5,3,4,4,3,3,4,4,4,4,4,5,4,4,3,3,5,4,5,4,2,4,5,3,4,2,5,4,4,6,4,4,4,3,4,3,5,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,5
28,Chase Seiffert,4,4,5,4,3,5,3,4,3,3,4,4,4,4,3,4,3,5,5,3,4,3,4,2,4,3,4,4,4,5,3,3,4,4,4,3,4,4,5,4,4,5,3,4,4,5,5,4,4,4,3,5,3,5,4,4,4,4,4,5,3,4,3,4,4,4,4,5,3,4,3,5
29,Callum Tarren,5,4,4,3,4,5,4,2,5,4,4,4,4,4,3,3,3,3,3,4,7,4,5,4,4,4,4,3,5,4,4,4,3,3,3,5,5,4,4,4,3,6,3,6,4,4,5,4,4,4,3,4,4,4,3,3,5,5,3,4,3,4,4,4,3,5,3,4,3,4,2,4
30,Lucas Glover,3,4,5,4,4,6,3,4,4,4,3,4,4,3,3,3,3,5,5,5,4,4,4,4,5,2,5,4,4,4,4,2,4,3,4,5,3,3,5,4,3,6,3,4,5,5,5,4,4,4,4,4,3,5,4,3,5,4,3,3,4,4,4,4,4,4,3,4,3,3,3,5
31,J.J. Spaun,4,4,4,4,5,3,4,3,5,4,3,5,5,3,3,3,4,5,4,4,5,4,4,5,3,5,4,3,3,5,3,4,2,5,4,4,4,4,4,5,3,6,3,4,5,5,3,5,4,4,2,4,3,4,4,3,5,3,3,4,3,4,4,3,4,6,4,4,3,4,3,4
32,Denny McCarthy,4,4,4,5,2,5,3,5,3,5,4,3,4,5,3,4,2,6,4,4,5,3,4,3,4,3,6,3,4,6,5,3,4,3,3,4,4,4,4,4,3,4,3,5,4,4,5,3,4,5,3,5,3,4,4,4,4,3,3,5,3,4,4,4,4,4,4,4,3,4,3,5
33,Trey Mullinax,4,4,5,4,3,4,3,5,4,4,4,3,4,5,4,4,3,5,4,5,5,4,4,3,3,3,5,4,4,4,4,3,4,3,4,4,3,4,4,5,4,4,3,5,4,4,5,4,3,5,3,4,3,4,5,4,4,4,3,4,3,4,4,4,4,4,4,5,2,4,3,4
34,Louis Oosthuizen,4,5,4,4,4,4,4,5,5,5,4,4,3,4,3,4,5,4,4,6,3,4,4,3,4,3,5,3,4,5,3,2,3,3,3,3,4,3,4,4,3,5,4,3,4,4,4,4,3,5,6,4,3,5,4,3,5,3,3,5,3,5,4,3,4,4,3,4,3,3,6,5
35,Rick Lamb,4,5,5,4,3,5,3,3,4,4,4,4,4,4,3,4,2,7,4,3,4,4,4,3,4,4,4,5,4,5,4,3,5,3,4,3,4,4,4,3,3,4,3,4,4,4,5,4,5,4,3,4,4,4,4,4,5,4,3,4,3,4,4,5,4,4,3,4,5,3,2,5
36,Mito Pereira,4,4,4,4,4,3,4,3,5,4,3,5,4,3,4,3,4,3,4,4,5,4,3,5,3,3,4,4,5,5,4,4,3,3,3,5,4,4,5,4,4,4,3,4,4,4,4,4,4,3,3,5,5,4,4,4,4,5,5,4,3,4,4,4,4,4,4,4,3,4,3,4
37,Ian Poulter,4,4,5,5,4,3,4,2,5,3,4,4,3,3,5,3,5,5,4,5,4,3,3,5,3,4,4,5,5,4,3,5,2,4,4,4,4,4,4,5,2,4,3,4,4,4,5,4,4,4,2,4,3,5,5,4,6,4,3,4,4,3,5,4,4,5,3,3,3,3,3,5
38,Dylan Wu,3,3,7,4,3,4,3,4,4,4,4,4,4,3,3,3,3,5,4,5,4,4,4,4,3,3,5,6,4,4,4,4,4,2,4,5,4,6,5,4,3,4,3,4,4,4,4,4,3,5,2,4,2,4,4,4,4,4,3,5,3,4,4,4,5,4,3,4,4,4,3,6
39,Andrew Kozan,5,4,4,5,4,3,4,2,4,3,4,4,4,3,4,4,3,3,4,3,5,3,3,5,4,4,4,5,3,4,4,6,3,4,6,5,4,4,4,4,3,5,3,4,4,4,4,4,4,4,3,3,3,4,4,4,5,5,2,4,4,5,3,4,4,4,4,4,3,5,3,5
40,Nick Watney,4,4,4,4,4,3,5,6,5,3,3,5,4,2,4,4,4,3,4,3,5,4,3,4,3,3,4,4,3,3,5,3,3,5,3,5,4,4,5,4,3,5,2,4,4,4,4,3,4,4,5,4,3,5,4,4,6,4,3,4,4,4,5,4,4,3,4,5,3,4,3,5
41,Brian Gay,4,6,4,5,3,5,3,4,4,5,4,4,3,4,3,4,5,6,4,4,4,4,3,4,4,2,4,4,3,6,3,3,3,3,4,4,4,4,4,4,4,5,3,4,4,4,6,4,3,5,3,3,3,6,3,4,4,3,3,4,3,5,4,4,3,4,4,5,2,5,3,5
42,J.T. Poston,4,4,4,4,3,6,3,3,4,4,4,4,4,3,4,4,3,5,4,4,4,4,4,3,5,3,4,4,4,4,5,3,4,3,4,4,5,4,5,4,2,6,3,4,4,4,4,3,4,5,3,5,3,5,4,4,5,4,3,3,3,4,4,3,4,3,5,4,5,4,3,5
43,Davis Riley,5,4,4,3,4,5,5,2,4,5,4,4,3,3,4,3,4,4,4,4,4,5,3,3,3,5,4,4,5,3,4,5,3,5,4,4,4,4,5,4,3,4,3,4,5,4,4,3,4,5,3,5,2,5,4,3,4,4,3,6,3,6,4,3,4,4,4,4,3,4,2,5
44,Jhonattan Vegas,4,4,4,4,3,5,3,4,4,4,4,4,4,4,3,4,3,4,5,4,4,3,4,5,4,3,5,3,5,4,4,3,4,3,4,4,4,4,5,4,4,4,3,5,4,6,6,3,3,4,3,4,2,4,5,3,4,4,3,5,3,4,4,3,5,4,4,4,3,4,4,5
45,Rickie Fowler,4,4,4,3,3,3,3,4,6,5,5,4,4,3,3,4,3,7,4,4,4,3,4,2,4,5,4,4,5,5,4,3,3,3,5,4,4,3,5,5,3,4,3,5,3,4,4,4,4,4,3,4,4,4,4,4,5,6,4,4,3,4,4,4,5,4,3,4,3,3,3,4
46,Lee Westwood,4,4,4,3,3,4,3,5,4,4,4,4,4,4,3,4,3,5,5,4,3,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,6,3,5,3,4,4,3,4,4,4,4,3,5,3,4,3,4,7,4,3,5,3,4,4,4,4,5,4,4,5,3,2,5
47,Danny Willett,3,3,4,5,2,4,3,4,4,4,4,4,4,3,3,5,3,5,4,4,4,5,4,3,4,3,4,5,4,6,4,3,4,3,4,4,5,4,5,4,3,5,4,4,5,4,4,4,4,4,3,4,6,5,4,3,4,4,3,4,3,4,4,4,4,4,4,4,3,4,3,5
48,Stephan Jaeger,4,4,3,4,3,2,4,3,5,3,5,5,4,4,4,3,4,4,5,3,4,4,3,6,3,4,4,5,5,4,4,4,2,3,5,5,4,5,4,4,3,5,3,5,4,4,4,3,4,4,3,5,5,6,4,4,5,3,3,6,3,4,3,4,4,4,3,4,3,4,3,4
